vehicle_id,bin_id,area,timestamp,route_sequence,distance_km,fuel_consumption_liters,route_efficiency_score
VH004,NIZ_041,Nizampet,2025-12-17,2,3.71,0.93,85.6
VH002,NIZ_041,Nizampet,2026-12-06,2,13.53,3.38,54.64
VH001,NIZ_041,Nizampet,2026-01-10,5,11.77,2.94,60.18
VH002,NIZ_041,Nizampet,2026-05-11,1,7.5,1.88,73.66
VH003,NIZ_041,Nizampet,2026-01-02,3,8.72,2.18,69.8
VH001,NIZ_041,Nizampet,2025-12-03,3,6.81,1.7,75.83
VH004,NIZ_041,Nizampet,2024-06-03,2,11.63,2.91,60.63
VH003,NIZ_041,Nizampet,2024-08-20,2,12.19,3.05,58.86
VH002,NIZ_041,Nizampet,2026-06-26,2,11.92,2.98,59.71
VH002,NIZ_041,Nizampet,2024-07-22,4,11.39,2.85,61.38
VH002,NIZ_041,Nizampet,2025-02-15,2,4.66,1.16,82.61
VH002,NIZ_041,Nizampet,2025-05-02,1,6.39,1.6,77.15
VH002,NIZ_041,Nizampet,2024-12-06,2,8.11,2.03,71.73
VH004,NIZ_041,Nizampet,2024-02-24,3,6.3,1.58,77.44
VH001,NIZ_041,Nizampet,2025-01-07,3,11.81,2.95,60.06
VH002,NIZ_041,Nizampet,2026-04-29,2,6.28,1.57,77.5
VH004,NIZ_041,Nizampet,2024-05-13,5,3.8,0.95,85.33
VH002,NIZ_041,Nizampet,2026-09-01,1,7.19,1.8,74.63
VH003,NIZ_041,Nizampet,2025-04-05,1,14.74,3.68,50.82
VH004,NIZ_041,Nizampet,2026-11-22,1,4.94,1.24,81.73
VH004,NIZ_041,Nizampet,2026-07-15,5,9.96,2.49,65.9
VH002,NIZ_041,Nizampet,2026-07-29,4,7.63,1.91,73.25
VH003,NIZ_041,Nizampet,2024-04-06,3,2.92,0.73,88.09
VH003,NIZ_041,Nizampet,2025-10-15,4,8.34,2.08,71.0
VH001,NIZ_041,Nizampet,2024-09-14,4,11.13,2.78,62.21
VH003,NIZ_041,Nizampet,2026-02-28,4,8.67,2.17,69.96
VH003,NIZ_041,Nizampet,2024-05-13,5,13.34,3.34,55.24
VH003,NIZ_041,Nizampet,2026-05-27,1,5.76,1.44,79.15
VH004,NIZ_041,Nizampet,2026-10-29,3,3.12,0.78,87.47
VH003,NIZ_041,Nizampet,2026-10-07,4,14.18,3.54,52.59
VH002,NIZ_041,Nizampet,2024-04-11,5,6.92,1.73,75.49
VH001,NIZ_042,Nizampet,2024-10-02,2,9.49,2.37,67.37
VH003,NIZ_042,Nizampet,2026-11-26,5,12.3,3.08,58.52
VH004,NIZ_042,Nizampet,2026-09-30,5,6.22,1.56,77.7
VH003,NIZ_042,Nizampet,2025-04-27,2,11.31,2.83,61.64
VH002,NIZ_042,Nizampet,2025-10-26,4,3.76,0.94,85.45
VH002,NIZ_042,Nizampet,2026-05-11,5,5.79,1.45,79.05
VH001,NIZ_042,Nizampet,2025-08-18,4,3.88,0.97,85.07
VH004,NIZ_042,Nizampet,2024-08-20,3,12.55,3.14,57.73
VH003,NIZ_042,Nizampet,2024-06-30,1,4.89,1.22,81.88
VH003,NIZ_042,Nizampet,2024-07-14,2,11.33,2.83,61.58
VH002,NIZ_042,Nizampet,2026-11-06,4,14.26,3.56,52.33
VH002,NIZ_042,Nizampet,2025-08-29,3,8.86,2.22,69.36
VH001,NIZ_042,Nizampet,2026-09-11,2,9.02,2.26,68.86
VH004,NIZ_042,Nizampet,2024-04-13,2,7.99,2.0,72.1
VH003,NIZ_042,Nizampet,2026-07-30,3,6.24,1.56,77.63
VH004,NIZ_042,Nizampet,2024-05-31,2,8.18,2.04,71.51
VH004,NIZ_042,Nizampet,2026-09-28,3,9.84,2.46,66.28
VH001,NIZ_042,Nizampet,2024-04-19,4,14.82,3.7,50.57
VH004,NIZ_042,Nizampet,2025-06-25,1,14.19,3.55,52.55
VH004,NIZ_042,Nizampet,2026-03-22,1,13.21,3.3,55.65
VH002,NIZ_042,Nizampet,2025-07-13,2,13.56,3.39,54.54
VH002,NIZ_042,Nizampet,2024-06-20,5,8.08,2.02,71.82
VH003,NIZ_042,Nizampet,2026-09-03,4,10.55,2.64,64.04
VH002,NIZ_042,Nizampet,2026-10-01,4,13.64,3.41,54.29
VH001,NIZ_042,Nizampet,2026-02-18,4,7.11,1.78,74.89
VH003,NIZ_042,Nizampet,2024-09-07,4,14.5,3.62,51.57
VH001,NIZ_042,Nizampet,2026-10-01,5,7.41,1.85,73.94
VH003,NIZ_042,Nizampet,2024-02-13,2,9.81,2.45,66.36
VH001,NIZ_042,Nizampet,2024-12-20,5,11.23,2.81,61.89
VH002,NIZ_042,Nizampet,2024-08-06,4,14.36,3.59,52.02
VH002,NIZ_042,Nizampet,2026-08-22,2,5.18,1.3,80.97
VH003,NIZ_042,Nizampet,2026-12-02,3,11.7,2.92,60.41
VH002,NIZ_042,Nizampet,2025-12-13,1,8.77,2.19,69.65
VH002,NIZ_042,Nizampet,2025-07-09,1,5.49,1.37,79.99
VH002,NIZ_042,Nizampet,2026-04-02,2,12.1,3.02,59.15
VH002,NIZ_042,Nizampet,2026-09-29,5,9.18,2.3,68.36
VH004,NIZ_042,Nizampet,2025-07-19,1,10.59,2.65,63.91
VH004,NIZ_042,Nizampet,2024-11-19,1,6.2,1.55,77.76
VH002,NIZ_042,Nizampet,2026-04-25,4,8.26,2.06,71.26
VH004,NIZ_042,Nizampet,2025-04-12,2,10.03,2.51,65.68
VH002,NIZ_042,Nizampet,2025-04-10,4,7.26,1.82,74.41
VH002,NIZ_042,Nizampet,2024-09-06,4,4.58,1.14,82.86
VH003,NIZ_042,Nizampet,2025-05-08,2,14.5,3.62,51.58
VH004,NIZ_042,Nizampet,2024-02-13,2,8.65,2.16,70.03
VH004,NIZ_042,Nizampet,2025-09-13,4,11.54,2.88,60.91
VH003,NIZ_042,Nizampet,2025-09-30,2,7.34,1.84,74.15
VH003,NIZ_042,Nizampet,2024-02-05,5,6.62,1.66,76.43
VH004,NIZ_042,Nizampet,2025-07-04,2,7.29,1.82,74.31
VH003,NIZ_042,Nizampet,2026-01-11,2,7.32,1.83,74.22
VH003,NIZ_042,Nizampet,2026-11-30,1,9.07,2.27,68.7
VH002,NIZ_042,Nizampet,2026-06-28,4,9.07,2.27,68.71
VH003,NIZ_042,Nizampet,2024-01-12,2,8.46,2.12,70.62
VH001,NIZ_042,Nizampet,2026-09-24,2,3.75,0.94,85.48
VH002,NIZ_042,Nizampet,2026-01-06,2,8.45,2.11,70.66
VH001,NIZ_042,Nizampet,2025-09-19,2,4.2,1.05,84.06
VH001,NIZ_042,Nizampet,2025-05-25,2,3.64,0.91,85.83
VH001,NIZ_042,Nizampet,2025-01-21,1,14.12,3.53,52.77
VH003,NIZ_042,Nizampet,2025-09-05,3,9.86,2.46,66.21
VH001,NIZ_042,Nizampet,2024-10-14,4,10.57,2.64,63.97
VH004,NIZ_042,Nizampet,2024-11-03,5,7.22,1.8,74.53
VH002,NIZ_042,Nizampet,2026-07-19,1,13.82,3.46,53.73
VH001,NIZ_042,Nizampet,2026-10-26,4,10.29,2.57,64.85
VH001,NIZ_042,Nizampet,2026-12-01,1,12.0,3.0,59.46
VH001,NIZ_042,Nizampet,2024-04-24,3,6.79,1.7,75.89
VH003,NIZ_042,Nizampet,2026-06-24,5,14.48,3.62,51.64
VH002,NIZ_042,Nizampet,2024-01-15,3,12.67,3.17,57.35
VH001,NIZ_042,Nizampet,2026-11-20,4,13.1,3.28,55.99
VH003,NIZ_042,Nizampet,2025-05-29,4,4.24,1.06,83.94
VH001,NIZ_042,Nizampet,2025-11-27,4,5.52,1.38,79.9
VH003,NIZ_042,Nizampet,2024-06-25,1,5.71,1.43,79.3
VH004,NIZ_042,Nizampet,2026-10-14,1,5.52,1.38,79.9
VH004,NIZ_042,Nizampet,2024-05-07,1,13.12,3.28,55.93
VH004,NIZ_042,Nizampet,2025-04-25,4,2.41,0.6,89.7
VH004,NIZ_042,Nizampet,2024-05-20,2,2.99,0.75,87.88
VH003,NIZ_042,Nizampet,2024-06-21,2,5.56,1.39,79.77
VH001,NIZ_042,Nizampet,2026-02-07,3,4.6,1.15,82.8
VH003,NIZ_042,Nizampet,2024-09-19,1,5.01,1.25,81.5
VH002,NIZ_042,Nizampet,2025-01-18,4,12.37,3.09,58.29
VH003,NIZ_042,Nizampet,2024-12-07,2,9.32,2.33,67.91
VH003,NIZ_042,Nizampet,2025-09-23,5,2.08,0.52,90.75
VH003,NIZ_042,Nizampet,2024-12-18,3,7.58,1.9,73.4
VH002,NIZ_042,Nizampet,2024-05-23,2,7.3,1.82,74.28
VH001,NIZ_042,Nizampet,2024-10-06,1,3.48,0.87,86.33
VH001,NIZ_042,Nizampet,2024-11-04,5,10.79,2.7,63.28
VH003,NIZ_042,Nizampet,2024-04-16,1,11.13,2.78,62.21
VH003,NIZ_042,Nizampet,2026-08-11,4,11.37,2.84,61.45
VH004,NIZ_042,Nizampet,2026-06-13,5,11.47,2.87,61.13
VH003,NIZ_042,Nizampet,2024-02-07,2,2.0,0.5,91.0
VH003,NIZ_042,Nizampet,2025-11-15,3,14.4,3.6,51.89
VH003,NIZ_042,Nizampet,2025-06-01,3,12.58,3.14,57.63
VH002,NIZ_042,Nizampet,2024-04-05,3,13.75,3.44,53.94
VH003,NIZ_042,Nizampet,2026-09-02,3,2.2,0.55,90.37
VH002,NIZ_042,Nizampet,2025-10-07,2,14.14,3.54,52.71
VH003,NIZ_042,Nizampet,2025-07-25,5,12.53,3.13,57.79
VH002,NIZ_042,Nizampet,2024-07-08,5,12.88,3.22,56.68
VH003,NIZ_042,Nizampet,2025-04-09,4,3.21,0.8,87.18
VH001,NIZ_042,Nizampet,2025-05-18,4,11.6,2.9,60.72
VH004,NIZ_042,Nizampet,2024-02-01,5,14.48,3.62,51.64
VH004,NIZ_042,Nizampet,2026-07-11,1,10.82,2.7,63.18
VH003,NIZ_042,Nizampet,2024-01-04,4,9.42,2.36,67.6
VH001,NIZ_043,Nizampet,2026-10-21,2,14.29,3.57,52.24
VH003,NIZ_043,Nizampet,2025-11-09,3,7.76,1.94,72.84
VH001,NIZ_043,Nizampet,2026-10-09,5,9.79,2.45,66.43
VH004,NIZ_043,Nizampet,2026-06-06,2,8.19,2.05,71.47
VH004,NIZ_043,Nizampet,2026-03-19,1,14.13,3.53,52.75
VH003,NIZ_043,Nizampet,2026-03-29,1,2.99,0.75,87.88
VH001,NIZ_043,Nizampet,2025-06-03,1,8.51,2.13,70.46
VH001,NIZ_043,Nizampet,2025-11-27,1,10.93,2.73,62.84
VH003,NIZ_043,Nizampet,2024-10-11,2,12.29,3.07,58.54
VH002,NIZ_043,Nizampet,2024-01-31,1,9.58,2.4,67.09
VH001,NIZ_043,Nizampet,2025-10-10,1,13.82,3.46,53.73
VH003,NIZ_043,Nizampet,2025-06-28,4,14.25,3.56,52.37
VH003,NIZ_043,Nizampet,2026-05-01,2,2.84,0.71,88.36
VH001,NIZ_043,Nizampet,2026-11-17,2,7.23,1.81,74.5
VH003,NIZ_043,Nizampet,2026-12-04,2,2.3,0.57,90.05
VH002,NIZ_043,Nizampet,2024-02-22,1,6.28,1.57,77.5
VH003,NIZ_043,Nizampet,2025-03-22,1,8.98,2.24,68.99
VH002,NIZ_043,Nizampet,2026-06-09,4,13.84,3.46,53.66
VH001,NIZ_043,Nizampet,2025-03-28,3,13.01,3.25,56.28
VH002,NIZ_043,Nizampet,2024-06-27,3,3.66,0.92,85.77
VH004,NIZ_043,Nizampet,2026-10-21,1,3.21,0.8,87.18
VH004,NIZ_043,Nizampet,2024-08-13,5,9.66,2.42,66.84
VH003,NIZ_043,Nizampet,2026-04-29,1,8.92,2.23,69.18
VH003,NIZ_043,Nizampet,2026-05-26,4,5.46,1.36,80.08
VH004,NIZ_043,Nizampet,2026-07-21,3,13.69,3.42,54.13
VH004,NIZ_043,Nizampet,2026-07-15,2,14.06,3.52,52.97
VH001,NIZ_043,Nizampet,2024-03-10,2,7.23,1.81,74.5
VH003,NIZ_043,Nizampet,2025-10-08,2,13.57,3.39,54.51
VH002,NIZ_043,Nizampet,2026-09-20,4,6.99,1.75,75.26
VH002,NIZ_043,Nizampet,2026-06-05,4,11.58,2.9,60.79
VH001,NIZ_043,Nizampet,2025-10-20,5,8.19,2.05,71.48
VH002,NIZ_043,Nizampet,2024-01-15,4,3.59,0.9,85.98
VH001,NIZ_043,Nizampet,2025-06-05,1,14.06,3.52,52.96
VH002,NIZ_043,Nizampet,2025-12-09,3,7.9,1.98,72.39
VH001,NIZ_043,Nizampet,2024-07-31,2,11.55,2.89,60.88
VH001,NIZ_043,Nizampet,2026-10-05,4,6.77,1.69,75.95
VH001,NIZ_043,Nizampet,2025-09-26,5,2.25,0.56,90.22
VH001,NIZ_043,Nizampet,2026-07-17,3,3.31,0.83,86.87
VH003,NIZ_043,Nizampet,2025-06-10,2,8.45,2.11,70.66
VH001,NIZ_043,Nizampet,2025-11-10,4,10.97,2.74,62.71
VH001,NIZ_043,Nizampet,2025-07-15,2,6.35,1.59,77.28
VH004,NIZ_043,Nizampet,2025-06-06,1,11.04,2.76,62.49
VH002,NIZ_043,Nizampet,2026-01-15,2,11.08,2.77,62.36
VH002,NIZ_043,Nizampet,2024-01-26,2,11.15,2.79,62.14
VH001,NIZ_043,Nizampet,2025-12-28,3,8.4,2.1,70.81
VH004,NIZ_043,Nizampet,2025-06-03,4,13.89,3.47,53.5
VH003,NIZ_043,Nizampet,2024-05-17,5,8.36,2.09,70.94
VH004,NIZ_043,Nizampet,2024-08-01,3,7.85,1.96,72.55
VH004,NIZ_043,Nizampet,2024-08-18,3,4.59,1.15,82.83
VH003,NIZ_043,Nizampet,2024-01-03,1,6.0,1.5,78.39
VH002,NIZ_043,Nizampet,2026-02-28,5,2.55,0.64,89.26
VH002,NIZ_043,Nizampet,2026-08-22,3,10.24,2.56,65.02
VH002,NIZ_043,Nizampet,2025-09-07,5,5.23,1.31,80.81
VH002,NIZ_043,Nizampet,2026-07-29,4,5.95,1.49,78.54
VH002,NIZ_043,Nizampet,2025-08-01,2,12.02,3.0,59.4
VH001,NIZ_043,Nizampet,2026-11-26,2,6.25,1.56,77.59
VH002,NIZ_043,Nizampet,2024-12-28,2,5.15,1.29,81.07
VH004,NIZ_043,Nizampet,2025-10-31,4,4.2,1.05,84.06
VH003,NIZ_043,Nizampet,2025-03-01,5,12.07,3.02,59.24
VH004,NIZ_043,Nizampet,2026-08-09,5,3.69,0.92,85.67
VH004,NIZ_043,Nizampet,2025-01-05,4,7.9,1.98,72.39
VH001,NIZ_043,Nizampet,2024-07-16,5,8.59,2.15,70.22
VH003,NIZ_043,Nizampet,2025-05-18,5,10.94,2.74,62.81
VH002,NIZ_043,Nizampet,2025-03-14,1,10.23,2.56,65.04
VH004,NIZ_043,Nizampet,2026-09-21,5,12.54,3.14,57.76
VH001,NIZ_043,Nizampet,2024-12-14,2,2.58,0.64,89.17
VH004,NIZ_043,Nizampet,2024-04-10,2,5.85,1.46,78.85
VH004,NIZ_043,Nizampet,2025-08-11,3,5.64,1.41,79.52
VH001,NIZ_043,Nizampet,2026-06-10,2,3.9,0.98,85.01
VH004,NIZ_043,Nizampet,2024-10-13,3,5.76,1.44,79.14
VH001,NIZ_043,Nizampet,2025-06-19,2,6.03,1.51,78.29
VH001,NIZ_043,Nizampet,2025-11-20,1,8.78,2.19,69.61
VH004,NIZ_043,Nizampet,2026-11-15,3,10.63,2.66,63.78
VH002,NIZ_043,Nizampet,2025-04-11,3,6.95,1.74,75.38
VH001,NIZ_043,Nizampet,2024-07-25,2,11.35,2.84,61.51
VH002,NIZ_043,Nizampet,2026-07-23,3,6.37,1.59,77.22
VH001,NIZ_043,Nizampet,2025-03-06,3,5.77,1.44,79.11
VH001,NIZ_043,Nizampet,2024-06-13,3,9.04,2.26,68.8
VH004,NIZ_043,Nizampet,2025-02-09,4,2.31,0.58,90.02
VH001,NIZ_043,Nizampet,2024-10-02,5,3.04,0.76,87.72
VH001,NIZ_043,Nizampet,2025-06-10,3,7.43,1.86,73.87
VH001,NIZ_043,Nizampet,2025-10-01,4,14.26,3.56,52.34
VH003,NIZ_043,Nizampet,2024-05-01,2,11.38,2.84,61.42
VH003,NIZ_043,Nizampet,2024-10-02,3,3.15,0.79,87.38
VH001,NIZ_043,Nizampet,2024-04-11,2,13.0,3.25,56.31
VH002,NIZ_043,Nizampet,2024-09-21,3,11.52,2.88,60.98
VH003,NIZ_043,Nizampet,2026-06-07,1,9.94,2.48,65.96
VH001,NIZ_043,Nizampet,2026-05-15,5,12.66,3.16,57.38
VH003,NIZ_043,Nizampet,2024-09-02,5,7.25,1.81,74.44
VH001,NIZ_043,Nizampet,2025-08-12,2,4.88,1.22,81.92
VH002,NIZ_043,Nizampet,2024-03-09,5,8.66,2.16,70.0
VH002,NIZ_043,Nizampet,2025-09-17,1,9.13,2.28,68.51
VH002,NIZ_043,Nizampet,2026-11-05,2,9.0,2.25,68.93
VH003,NIZ_043,Nizampet,2024-01-08,5,9.35,2.34,67.82
VH004,NIZ_043,Nizampet,2025-04-27,2,14.33,3.58,52.11
VH003,NIZ_043,Nizampet,2026-07-22,2,13.73,3.43,54.01
VH001,NIZ_043,Nizampet,2025-10-13,4,13.38,3.34,55.1
VH004,NIZ_043,Nizampet,2024-05-12,4,12.42,3.1,58.14
VH003,NIZ_043,Nizampet,2025-04-16,2,14.26,3.56,52.33
VH001,NIZ_043,Nizampet,2026-01-08,2,3.28,0.82,86.96
VH003,NIZ_044,Nizampet,2025-01-29,1,5.45,1.36,80.12
VH003,NIZ_044,Nizampet,2026-08-06,2,8.44,2.11,70.69
VH001,NIZ_044,Nizampet,2026-03-24,1,13.0,3.25,56.3
VH001,NIZ_044,Nizampet,2026-11-06,4,8.57,2.14,70.28
VH004,NIZ_044,Nizampet,2026-05-07,1,11.72,2.93,60.34
VH003,NIZ_044,Nizampet,2025-03-16,3,3.81,0.95,85.3
VH004,NIZ_044,Nizampet,2026-03-05,1,5.28,1.32,80.65
VH002,NIZ_044,Nizampet,2024-08-30,2,11.51,2.88,61.0
VH003,NIZ_044,Nizampet,2026-03-17,5,4.14,1.03,84.25
VH001,NIZ_044,Nizampet,2024-11-02,5,6.57,1.64,76.59
VH003,NIZ_044,Nizampet,2025-01-02,3,5.44,1.36,80.15
VH003,NIZ_044,Nizampet,2026-03-13,3,6.55,1.64,76.65
VH001,NIZ_044,Nizampet,2025-10-03,1,11.21,2.8,61.96
VH003,NIZ_044,Nizampet,2025-10-20,3,6.78,1.7,75.92
VH003,NIZ_044,Nizampet,2024-04-25,3,9.22,2.31,68.23
VH002,NIZ_044,Nizampet,2025-06-10,1,3.3,0.82,86.9
VH002,NIZ_044,Nizampet,2024-07-10,3,12.47,3.12,57.98
VH004,NIZ_044,Nizampet,2025-01-24,1,6.81,1.7,75.83
VH002,NIZ_044,Nizampet,2025-05-26,5,10.43,2.61,64.41
VH003,NIZ_044,Nizampet,2026-01-16,3,11.43,2.86,61.26
VH003,NIZ_044,Nizampet,2025-01-30,2,4.73,1.18,82.4
VH001,NIZ_044,Nizampet,2026-07-02,1,13.5,3.38,54.73
VH001,NIZ_044,Nizampet,2025-07-27,4,10.01,2.5,65.74
VH004,NIZ_044,Nizampet,2024-08-16,4,7.57,1.89,73.43
VH003,NIZ_044,Nizampet,2025-04-25,2,4.37,1.09,83.52
VH003,NIZ_044,Nizampet,2024-12-22,3,14.25,3.56,52.37
VH003,NIZ_044,Nizampet,2025-08-22,2,11.82,2.96,60.03
VH001,NIZ_044,Nizampet,2026-11-10,1,4.7,1.18,82.48
VH003,NIZ_044,Nizampet,2026-11-25,2,6.39,1.6,77.15
VH004,NIZ_044,Nizampet,2026-11-10,5,12.53,3.13,57.79
VH001,NIZ_044,Nizampet,2026-09-20,2,11.04,2.76,62.48
VH003,NIZ_044,Nizampet,2024-04-19,1,11.96,2.99,59.59
VH004,NIZ_044,Nizampet,2024-08-09,4,7.74,1.94,72.9
VH002,NIZ_044,Nizampet,2025-12-30,2,11.31,2.83,61.63
VH001,NIZ_044,Nizampet,2024-12-13,2,7.02,1.76,75.16
VH004,NIZ_044,Nizampet,2024-01-09,4,4.75,1.19,82.33
VH002,NIZ_044,Nizampet,2026-04-15,1,10.22,2.56,65.07
VH001,NIZ_044,Nizampet,2024-06-22,1,14.69,3.67,50.98
VH003,NIZ_044,Nizampet,2025-02-13,5,6.04,1.51,78.26
VH003,NIZ_044,Nizampet,2025-08-24,3,7.99,2.0,72.11
VH004,NIZ_044,Nizampet,2025-09-05,4,10.76,2.69,63.37
VH004,NIZ_044,Nizampet,2024-06-17,3,9.04,2.26,68.8
VH001,NIZ_044,Nizampet,2026-03-16,2,12.96,3.24,56.43
VH003,NIZ_044,Nizampet,2024-04-17,2,11.9,2.98,59.77
VH001,NIZ_044,Nizampet,2026-04-25,4,2.76,0.69,88.61
VH002,NIZ_044,Nizampet,2025-05-24,1,14.98,3.74,50.06
VH001,NIZ_044,Nizampet,2026-08-06,1,11.78,2.94,60.15
VH003,NIZ_044,Nizampet,2026-11-18,4,13.23,3.31,55.58
VH002,NIZ_044,Nizampet,2024-02-07,2,10.47,2.62,64.29
VH004,NIZ_044,Nizampet,2025-01-11,2,13.13,3.28,55.9
VH003,NIZ_044,Nizampet,2024-07-10,2,3.46,0.86,86.39
VH001,NIZ_044,Nizampet,2024-07-08,4,6.52,1.63,76.74
VH002,NIZ_044,Nizampet,2026-09-18,1,13.39,3.35,55.07
VH002,NIZ_044,Nizampet,2025-03-18,1,4.62,1.16,82.74
VH002,NIZ_044,Nizampet,2025-11-29,1,3.02,0.76,87.79
VH002,NIZ_044,Nizampet,2026-10-15,4,12.25,3.06,58.68
VH003,NIZ_044,Nizampet,2024-03-19,2,12.86,3.22,56.75
VH004,NIZ_044,Nizampet,2025-01-23,5,4.11,1.03,84.34
VH002,NIZ_044,Nizampet,2025-09-04,5,13.11,3.28,55.96
VH004,NIZ_044,Nizampet,2026-09-10,3,10.93,2.73,62.84
VH004,NIZ_044,Nizampet,2024-07-27,3,8.76,2.19,69.68
VH004,NIZ_044,Nizampet,2024-05-06,1,12.79,3.2,56.97
VH004,NIZ_044,Nizampet,2026-09-29,1,7.45,1.86,73.81
VH002,NIZ_044,Nizampet,2024-04-21,4,4.52,1.13,83.05
VH001,NIZ_044,Nizampet,2025-05-22,3,5.7,1.42,79.33
VH002,NIZ_044,Nizampet,2024-08-08,3,8.57,2.14,70.28
VH001,NIZ_044,Nizampet,2026-04-07,1,8.91,2.23,69.21
VH002,NIZ_044,Nizampet,2025-04-01,3,12.47,3.12,57.98
VH004,NIZ_044,Nizampet,2024-04-27,5,12.29,3.07,58.55
VH002,NIZ_044,Nizampet,2026-02-04,3,9.56,2.39,67.16
VH002,NIZ_044,Nizampet,2024-02-01,2,12.15,3.04,58.99
VH003,NIZ_044,Nizampet,2025-05-21,2,4.49,1.12,83.14
VH001,NIZ_044,Nizampet,2024-12-29,4,2.65,0.66,88.95
VH003,NIZ_044,Nizampet,2025-11-18,5,13.36,3.34,55.18
VH004,NIZ_044,Nizampet,2024-01-02,5,2.98,0.74,87.91
VH002,NIZ_044,Nizampet,2024-02-14,4,5.21,1.3,80.88
VH004,NIZ_044,Nizampet,2026-11-12,4,11.04,2.76,62.49
VH003,NIZ_044,Nizampet,2026-05-19,4,7.32,1.83,74.22
VH003,NIZ_044,Nizampet,2025-10-04,2,13.39,3.35,55.08
VH004,NIZ_044,Nizampet,2024-08-29,4,5.87,1.47,78.79
VH002,NIZ_044,Nizampet,2025-03-25,1,2.15,0.54,90.52
VH001,NIZ_044,Nizampet,2025-01-03,2,5.91,1.48,78.67
VH001,NIZ_044,Nizampet,2026-04-30,4,9.51,2.38,67.31
VH003,NIZ_044,Nizampet,2025-09-01,2,6.89,1.72,75.58
VH001,NIZ_044,Nizampet,2025-09-11,5,8.95,2.24,69.08
VH003,NIZ_044,Nizampet,2024-03-11,5,13.4,3.35,55.05
VH004,NIZ_044,Nizampet,2024-04-08,4,13.86,3.46,53.59
VH004,NIZ_044,Nizampet,2025-09-13,2,5.46,1.36,80.09
VH003,NIZ_044,Nizampet,2026-04-25,4,8.01,2.0,72.05
VH001,NIZ_044,Nizampet,2026-01-23,3,9.14,2.28,68.48
VH004,NIZ_044,Nizampet,2025-05-03,1,14.34,3.58,52.08
VH001,NIZ_044,Nizampet,2024-10-10,3,14.98,3.74,50.06
VH001,NIZ_044,Nizampet,2025-03-23,3,5.06,1.26,81.35
VH002,NIZ_044,Nizampet,2024-08-25,5,11.45,2.86,61.2
VH001,NIZ_044,Nizampet,2026-03-03,4,6.91,1.73,75.51
VH003,NIZ_044,Nizampet,2025-11-25,5,2.11,0.53,90.66
VH002,NIZ_044,Nizampet,2025-09-18,1,2.12,0.53,90.62
VH001,NIZ_044,Nizampet,2024-01-30,2,7.99,2.0,72.11
VH003,NIZ_044,Nizampet,2024-05-18,5,8.35,2.09,70.97
VH002,NIZ_044,Nizampet,2026-05-07,5,2.29,0.57,90.08
VH003,NIZ_045,Nizampet,2025-09-27,1,10.93,2.73,62.84
VH003,NIZ_045,Nizampet,2026-12-19,1,5.82,1.46,78.95
VH001,NIZ_045,Nizampet,2024-07-04,4,9.28,2.32,68.04
VH001,NIZ_045,Nizampet,2025-02-05,2,5.91,1.48,78.67
VH001,NIZ_045,Nizampet,2025-03-13,1,4.17,1.04,84.15
VH004,NIZ_045,Nizampet,2026-08-31,1,7.29,1.82,74.31
VH002,NIZ_045,Nizampet,2025-04-12,3,5.02,1.25,81.48
VH002,NIZ_045,Nizampet,2024-07-20,1,8.95,2.24,69.08
VH001,NIZ_045,Nizampet,2026-04-18,4,4.58,1.14,82.86
VH002,NIZ_045,Nizampet,2024-08-05,1,8.61,2.15,70.15
VH003,NIZ_045,Nizampet,2024-12-30,5,4.05,1.01,84.54
VH003,NIZ_045,Nizampet,2025-09-10,1,10.72,2.68,63.5
VH002,NIZ_045,Nizampet,2024-06-02,3,11.8,2.95,60.09
VH004,NIZ_045,Nizampet,2025-10-30,4,3.44,0.86,86.46
VH002,NIZ_045,Nizampet,2025-03-04,4,8.08,2.02,71.82
VH003,NIZ_045,Nizampet,2024-02-27,3,2.92,0.73,88.1
VH001,NIZ_045,Nizampet,2024-06-26,2,9.78,2.44,66.47
VH001,NIZ_045,Nizampet,2024-07-31,2,5.44,1.36,80.15
VH001,NIZ_045,Nizampet,2024-05-20,4,8.86,2.22,69.37
VH001,NIZ_045,Nizampet,2025-02-16,4,8.73,2.18,69.78
VH004,NIZ_045,Nizampet,2024-12-03,4,14.02,3.5,53.09
VH004,NIZ_045,Nizampet,2026-10-04,4,9.14,2.28,68.48
VH004,NIZ_045,Nizampet,2026-10-21,1,9.58,2.4,67.1
VH002,NIZ_045,Nizampet,2024-10-05,4,7.22,1.8,74.54
VH001,NIZ_045,Nizampet,2026-11-21,4,14.34,3.58,52.08
VH003,NIZ_045,Nizampet,2025-03-09,1,12.1,3.02,59.14
VH003,NIZ_045,Nizampet,2024-02-13,4,5.71,1.43,79.3
VH002,NIZ_045,Nizampet,2024-11-24,4,12.97,3.24,56.4
VH003,NIZ_045,Nizampet,2025-03-28,1,7.62,1.9,73.27
VH002,NIZ_045,Nizampet,2025-11-19,4,12.77,3.19,57.03
VH004,NIZ_045,Nizampet,2025-05-08,1,12.7,3.18,57.26
VH001,NIZ_045,Nizampet,2025-08-25,2,4.46,1.12,83.25
VH002,NIZ_045,Nizampet,2024-09-13,3,11.11,2.78,62.26
VH002,NIZ_045,Nizampet,2026-12-10,4,5.78,1.44,79.08
VH001,NIZ_045,Nizampet,2024-07-04,3,5.87,1.47,78.8
VH001,NIZ_045,Nizampet,2024-01-20,3,5.85,1.46,78.85
